DistName,RegnName,Year,ACT-Composite,ACT-Part_Rate,AP-11&12 Participating Students,AP-Total Exams,AP-Passed(%),AP-Exams Taken Per Student,Enrolled 4-Year,Total Graduated,Enrolled 4-Year (%),SAT-Total,SAT-Part_Rate,Wealth/ADA
ALAMO HEIGHTS ISD,San Antonio,2011,24.2,51.0,336.0,739.0,66.0,2.2,73.0,379.0,19.0,1180.0,88.0,1098268.0
ALAMO HEIGHTS ISD,San Antonio,2012,23.9,52.0,355.0,836.0,66.0,2.4,101.0,374.0,27.0,1175.0,85.0,1061587.0
ALAMO HEIGHTS ISD,San Antonio,2013,24.7,65.0,328.0,753.0,69.0,2.3,102.0,355.0,29.0,1179.0,85.0,1056007.0
ALAMO HEIGHTS ISD,San Antonio,2014,24.7,59.0,292.0,668.0,74.0,2.3,104.0,353.0,29.0,1179.0,84.0,1081447.0
ALAMO HEIGHTS ISD,San Antonio,2015,24.5,60.0,295.0,668.0,72.0,2.3,75.0,369.0,20.0,1164.0,79.0,1137027.0
ALAMO HEIGHTS ISD,San Antonio,2016,24.0,65.0,320.0,755.0,77.0,2.4,95.0,380.0,25.0,1158.0,82.0,1179836.0
ALAMO HEIGHTS ISD,San Antonio,2017,24.5,63.0,314.0,740.0,75.0,2.4,118.0,411.0,29.0,1159.0,79.0,1296290.0
ALAMO HEIGHTS ISD,San Antonio,2018,24.40555841146181,59.40745405622433,320.6232236364788,738.4456837152295,71.4309200025358,2.3332365408862623,95.62483055921447,375.180523924574,25.480258158586146,1172.8871805419567,83.30513295343283,1132374.093308163
ALAMO HEIGHTS ISD,San Antonio,2019,24.41765234526333,59.43689283425021,320.78210531320656,738.8116131917981,71.46631689054497,2.3343927532454725,95.67221650101786,375.3664409334563,25.49288464924947,1173.4683932181422,83.34641399057527,1132935.2301234794
ALAMO HEIGHTS ISD,San Antonio,2020,24.429746279064847,59.46633161227609,320.94098698993423,739.1775426683665,71.50171377855416,2.3355489656046826,95.71960244282123,375.5523579423387,25.50551113991279,1174.0496058943274,83.38769502771771,1133496.3669387957
ALDINE ISD,Houston,2011,17.7,26.0,1399.0,2582.0,16.0,1.8,496.0,2991.0,17.0,959.0,52.0,227596.0
ALDINE ISD,Houston,2012,17.7,29.0,1359.0,2344.0,19.0,1.7,523.0,2980.0,18.0,956.0,49.0,210385.0
ALDINE ISD,Houston,2013,17.8,29.0,1240.0,2191.0,18.0,1.8,447.0,3052.0,15.0,938.0,52.0,211736.0
ALDINE ISD,Houston,2014,17.7,37.0,1545.0,2722.0,17.0,1.8,542.0,3080.0,18.0,948.0,53.0,215342.0
ALDINE ISD,Houston,2015,18.2,21.0,1736.0,3082.5,14.0,1.8,539.0,3370.0,16.0,873.0,88.0,231165.0
ALDINE ISD,Houston,2016,17.7,22.0,1615.0,3099.0,16.0,1.9,529.0,3556.0,15.0,846.0,94.0,253334.0
ALDINE ISD,Houston,2017,17.9,19.0,1501.0,2617.0,16.0,1.7,569.0,3665.0,16.0,876.0,93.0,293519.0
ALDINE ISD,Houston,2018,17.84972008988004,26.19169743672825,1488.0412769164664,2667.963497397282,16.603613938450483,1.789266230884642,521.7709169736629,3248.68391048624,16.46061535427247,915.4901554586629,68.86838821698002,235212.7829401199
ALDINE ISD,Houston,2019,17.85856534265005,26.204676474110176,1488.7786610972971,2669.2855803989655,16.611841695605314,1.7901528841209575,522.0294754062564,3250.2937637620016,16.468772249889057,915.9438175773244,68.90251526763264,235329.34031521413
ALDINE ISD,Houston,2020,17.86741059542006,26.217655511492104,1489.5160452781279,2670.607663400649,16.620069452760145,1.791039537357273,522.2880338388499,3251.9036170377626,16.476929145505643,916.3974796959857,68.93664231828525,235445.89769030834
ALEDO ISD,Fort Worth,2011,24.9,49.0,243.0,520.0,63.0,2.1,97.0,372.0,26.0,1164.0,81.0,571536.0
ALEDO ISD,Fort Worth,2012,24.2,52.0,254.0,533.0,68.0,2.1,90.0,393.0,23.0,1154.0,70.0,578269.0
ALEDO ISD,Fort Worth,2013,23.9,52.0,270.0,563.0,61.0,2.1,82.0,349.0,23.0,1148.0,75.0,541482.0
ALEDO ISD,Fort Worth,2014,24.1,62.0,296.0,632.0,68.0,2.1,95.0,359.0,26.0,1147.0,75.0,520317.0
ALEDO ISD,Fort Worth,2015,24.2,60.0,310.0,728.0,61.0,2.3,103.0,420.0,25.0,1154.0,66.0,517205.0
ALEDO ISD,Fort Worth,2016,23.7,57.0,269.0,648.0,61.0,2.4,108.0,370.0,29.0,1140.0,67.0,507627.0
ALEDO ISD,Fort Worth,2017,24.3,56.0,288.0,669.0,56.0,2.3,101.0,402.0,25.0,1153.0,69.0,537553.0
ALEDO ISD,Fort Worth,2018,24.23354788788944,55.541375037860924,276.27617861897477,614.5629967527665,62.6931521409905,2.2044667422710913,96.768037431234,381.4782185296583,25.336690991568464,1153.710373889707,71.99616241802671,540192.5273495953
ALEDO ISD,Fort Worth,2019,24.24555658357224,55.56889801855362,276.4130845548613,614.8675373854487,62.72421911430119,2.2055591440264286,96.81598987792937,381.66725629899906,25.349246338937924,1154.282083688463,72.0318394063409,540460.2144295505
ALEDO ISD,Fort Worth,2020,24.25756527925504,55.59642099924631,276.5499904907478,615.1720780181311,62.75528608761189,2.2066515457817664,96.86394232462472,381.8562940683398,25.361801686307384,1154.853793487219,72.06751639465509,540727.9015095057
ALIEF ISD,Houston,2011,18.2,19.0,1410.0,2791.0,22.0,2.0,492.0,2558.0,19.0,982.0,63.0,267266.0
ALIEF ISD,Houston,2012,18.2,21.0,1564.0,3182.0,19.0,2.0,455.0,2425.0,19.0,957.0,59.0,249968.0
ALIEF ISD,Houston,2013,18.1,23.0,1232.0,2164.0,28.0,1.8,461.0,2566.0,18.0,953.0,60.0,248959.0
ALIEF ISD,Houston,2014,18.2,25.0,1113.0,2132.0,33.0,1.9,504.0,2600.0,19.0,954.0,64.0,249467.0
ALIEF ISD,Houston,2015,18.8,20.0,1128.0,2122.0,28.0,1.9,503.0,2560.0,20.0,961.0,64.0,258678.0
ALIEF ISD,Houston,2016,18.4,15.0,1174.0,2425.0,29.0,2.1,453.0,2639.0,17.0,880.0,95.0,283387.0
ALIEF ISD,Houston,2017,19.0,13.0,1165.0,2444.0,29.0,2.1,516.0,2702.0,19.0,920.0,93.0,319295.0
ALIEF ISD,Houston,2018,18.451088837546752,19.464793860545054,1257.519385843189,2470.424421661372,26.91337120598449,1.9753847161664329,484.39604795480636,2583.7508706953026,18.75129346960913,945.7072061817182,71.29588157811321,268694.54748751473
ALIEF ISD,Houston,2019,18.460232092669422,19.474439447195472,1258.142537174132,2471.6486161220564,26.926707861686165,1.976363598582769,484.63608563962043,2585.0312229602655,18.760585488176826,946.1758420618876,71.33121154916283,268827.69642085844
ALIEF ISD,Houston,2020,18.46937534779209,19.48408503384589,1258.765688505075,2472.872810582741,26.940044517387843,1.9773424809991051,484.87612332443456,2586.3115752252284,18.76987750674452,946.6444779420569,71.36654152021244,268960.8453542021
ALLEN ISD,Richardson,2011,24.1,49.0,837.0,1796.0,60.0,2.1,221.0,1218.0,18.0,1155.0,76.0,390167.0
ALLEN ISD,Richardson,2012,24.1,45.0,864.0,2005.0,66.0,2.3,271.0,1215.0,22.0,1147.0,75.0,387115.0
ALLEN ISD,Richardson,2013,24.4,42.0,763.0,1783.0,72.0,2.3,257.0,1300.0,20.0,1166.0,70.0,388622.0
ALLEN ISD,Richardson,2014,24.1,46.0,850.0,2113.0,80.0,2.5,295.0,1407.0,21.0,1159.0,68.0,397446.0
ALLEN ISD,Richardson,2015,24.3,53.0,941.0,2317.5,82.0,2.5,357.0,1365.0,26.0,1177.0,68.0,415021.0
ALLEN ISD,Richardson,2016,24.4,49.0,1014.0,2407.5,79.0,2.4,351.0,1519.0,23.0,1153.0,68.0,445482.0
ALLEN ISD,Richardson,2017,25.3,46.0,1064.0,2985.0,78.0,2.8,390.0,1533.0,25.0,1130.0,94.0,497425.0
ALLEN ISD,Richardson,2018,24.434413990575276,47.23715159156705,906.5926158191692,2205.717944346221,74.01015390900702,2.4192560172434434,306.66195629970343,1368.1109514182872,22.18887424542323,1157.5753868152456,74.29273958032502,418186.9073933378
ALLEN ISD,Richardson,2019,24.44652222347447,47.26055949622095,907.041868849803,2206.8109661224084,74.04682891094409,2.420454855705903,306.8139196080779,1368.7889053089802,22.199869723245538,1158.1490118830432,74.32955461480486,418394.13579145144
ALLEN ISD,Richardson,2020,24.458630456373665,47.28396740087485,907.4911218804369,2207.903987898596,74.08350391288116,2.4216536941683624,306.9658829164524,1369.466859199673,22.21086520106785,1158.7226369508405,74.3663696492847,418601.36418956507
ALVIN ISD,Houston,2011,20.3,17.0,399.0,943.0,40.0,2.4,139.0,920.0,15.0,1024.0,54.0,216299.0
ALVIN ISD,Houston,2012,20.4,19.0,424.0,970.0,49.0,2.3,164.0,1021.0,16.0,1020.0,51.0,213786.0
ALVIN ISD,Houston,2013,20.6,18.0,398.0,848.0,48.0,2.1,188.0,1056.0,18.0,1043.0,46.0,213476.0
ALVIN ISD,Houston,2014,20.2,18.0,447.0,985.0,50.0,2.2,195.0,1022.0,19.0,1033.0,50.0,212809.0
ALVIN ISD,Houston,2015,20.8,19.0,578.0,1359.0,36.0,2.4,230.0,1194.0,19.0,1029.0,47.0,224168.0
ALVIN ISD,Houston,2016,20.0,18.0,577.0,1474.0,44.0,2.6,254.0,1317.0,19.0,1014.0,50.0,222517.0
ALVIN ISD,Houston,2017,20.6,14.0,656.0,1673.0,50.0,2.6,251.0,1330.0,19.0,978.0,76.0,229859.0
ALVIN ISD,Houston,2018,20.454831622841937,17.605599047666004,498.0759378587981,1181.460912254256,45.376179957314015,2.376242725422104,203.44263582381822,1125.2254397148633,17.893941620235694,1022.1562961815067,53.539252713658804,219427.32104432717
ALVIN ISD,Houston,2019,20.46496781294245,17.61432332866088,498.32275447815334,1182.0463735586438,45.39866567582607,2.377420249071966,203.54344981580226,1125.783034085386,17.90280878654899,1022.662815654342,53.56578356237717,219536.05608944327
ALVIN ISD,Houston,2020,20.47510400304297,17.62304760965576,498.5695710975085,1182.6318348630314,45.42115139433812,2.3785977727218284,203.64426380778633,1126.3406284559087,17.91167595286229,1023.1693351271772,53.59231441109553,219644.7911345594
ANGLETON ISD,Houston,2011,21.3,9.0,101.0,198.0,39.0,2.0,88.0,463.0,19.0,1041.0,51.0,396881.0
ANGLETON ISD,Houston,2012,21.2,6.0,95.0,164.0,36.0,1.7,54.0,404.0,13.0,1028.0,40.0,359004.0
ANGLETON ISD,Houston,2013,19.9,12.0,116.0,218.0,34.0,1.9,65.0,473.0,14.0,1012.0,39.0,358284.0
ANGLETON ISD,Houston,2014,18.6,11.0,154.0,289.0,36.0,1.9,70.0,417.0,17.0,1035.0,43.0,360331.0
ANGLETON ISD,Houston,2015,20.3,12.0,190.0,341.0,14.0,1.8,70.0,412.0,17.0,1011.0,52.0,337541.0
ANGLETON ISD,Houston,2016,19.7,12.0,215.0,413.0,20.0,1.9,71.0,433.0,16.0,999.0,45.0,348473.0
ANGLETON ISD,Houston,2017,21.3,10.0,235.0,483.0,22.0,2.1,54.0,420.0,13.0,1048.0,38.0,378109.0
ANGLETON ISD,Houston,2018,20.36874107362979,10.30719864475547,158.3645354202033,301.559280677904,28.763966203413467,1.9038143512224666,67.55794691724131,432.561904104475,15.601699902089921,1026.8888954475337,44.08620763980362,363373.3753906894
ANGLETON ISD,Houston,2019,20.378834602407604,10.31230627540203,158.4430114040587,301.7087154056929,28.778219903216943,1.904757767650228,67.59142459163043,432.7762558904534,15.609431170624157,1027.3977601132658,44.10805412525446,363553.441483549
ANGLETON ISD,Houston,2020,20.38892813118542,10.317413906048587,158.5214873879141,301.85815013348173,28.79247360302042,1.9057011840779894,67.62490226601955,432.99060767643186,15.617162439158394,1027.906624778998,44.129900610705306,363733.5075764086
ARGYLE ISD,Fort Worth,2011,24.6,50.0,94.0,215.0,73.0,2.3,51.0,153.0,33.0,1157.0,84.0,598246.0
ARGYLE ISD,Fort Worth,2012,23.6,64.0,89.0,202.0,62.0,2.3,68.0,162.0,42.0,1138.0,80.0,599216.0
ARGYLE ISD,Fort Worth,2013,23.3,62.0,83.0,190.0,70.0,2.3,49.0,150.0,33.0,1144.0,71.0,607796.0
ARGYLE ISD,Fort Worth,2014,24.5,73.0,116.0,245.0,73.0,2.1,55.0,176.0,31.0,1158.0,81.0,574613.0
ARGYLE ISD,Fort Worth,2015,24.5,63.0,67.0,138.0,75.0,2.1,63.0,176.0,36.0,1178.0,73.0,553208.0
ARGYLE ISD,Fort Worth,2016,24.0,82.0,46.0,102.0,80.0,2.2,52.0,167.0,31.0,1158.0,64.0,544808.0
ARGYLE ISD,Fort Worth,2017,23.7,74.0,37.0,68.0,74.0,1.8,49.0,183.0,27.0,1162.0,64.0,567092.0
ARGYLE ISD,Fort Worth,2018,24.076221016151642,66.9976085287426,76.13146541097576,165.99399318151399,72.5754772587996,2.161289982883346,55.393756718110545,167.05418695894116,33.3491603682546,1158.7305339268987,73.99736079511433,578982.9902413941
ARGYLE ISD,Fort Worth,2019,24.08815175005459,67.03080853296893,76.16919160790886,166.07624986792703,72.61144132087036,2.1623609888213458,55.42120654800059,167.13696901392578,33.36568621581072,1159.3047314164562,74.03402945754998,579269.899552713
ARGYLE ISD,Fort Worth,2020,24.10008248395754,67.06400853719526,76.20691780484195,166.15850655434008,72.64740538294112,2.1634319947593452,55.448656377890636,167.21975106891037,33.38221206336684,1159.8789289060135,74.07069811998561,579556.8088640318
ARLINGTON ISD,Fort Worth,2011,21.0,25.0,1229.0,2662.0,43.0,2.2,807.0,3611.0,22.0,1065.0,65.0,338766.0
ARLINGTON ISD,Fort Worth,2012,20.9,23.0,1242.0,2584.0,43.0,2.1,749.0,3616.0,21.0,1065.0,61.0,314773.0
ARLINGTON ISD,Fort Worth,2013,20.8,23.0,1320.0,2812.0,44.0,2.1,790.0,3760.0,21.0,1051.0,58.0,316340.0
ARLINGTON ISD,Fort Worth,2014,20.7,29.0,1493.0,3126.0,46.0,2.1,790.0,3655.0,22.0,1044.0,61.0,325124.0
ARLINGTON ISD,Fort Worth,2015,20.1,27.0,1796.0,3773.0,37.0,2.1,800.0,3762.0,21.0,1021.0,64.0,341135.0
ARLINGTON ISD,Fort Worth,2016,20.7,28.0,2053.0,4623.0,35.0,2.3,829.0,3944.0,21.0,1012.0,62.0,351491.0
ARLINGTON ISD,Fort Worth,2017,20.8,26.0,2476.0,5773.0,34.0,2.3,895.0,4075.0,22.0,1026.0,61.0,368110.0
ARLINGTON ISD,Fort Worth,2018,20.755285009896664,25.90968034824994,1662.1357276691062,3630.068383920207,40.36213218564877,2.1757888452950334,810.2073767847455,3782.353205181485,21.471109483189753,1042.61909507139,61.83651102016667,337215.4381286496
ARLINGTON ISD,Fort Worth,2019,20.76557008671029,25.92251963484471,1662.9593826382186,3631.867228510851,40.38213324223234,2.1768670360013243,810.6088670606547,3784.2275130135868,21.481749279762195,1043.135754682426,61.8671534934175,337382.54191364895
ARLINGTON ISD,Fort Worth,2020,20.775855163523914,25.935358921439484,1663.7830376073312,3633.6660731014954,40.402134298815916,2.177945226707615,811.010357336564,3786.1018208456885,21.49238907633464,1043.6524142934625,61.89779596666832,337549.6456986483
AUSTIN ISD,Austin,2011,21.3,33.0,3188.0,6933.0,49.0,2.2,855.0,4174.0,20.0,1091.0,73.0,793908.0
AUSTIN ISD,Austin,2012,21.4,34.0,2980.0,6346.0,54.0,2.1,873.0,4259.0,20.0,1093.0,65.0,751327.0
AUSTIN ISD,Austin,2013,21.5,35.0,3004.0,6244.0,53.0,2.1,858.0,4236.0,20.0,1104.0,64.0,768123.0
AUSTIN ISD,Austin,2014,21.9,36.0,2767.5,6749.0,55.0,2.4,898.0,4155.0,22.0,1103.0,68.0,805850.0
AUSTIN ISD,Austin,2015,22.2,38.0,3060.0,7699.0,57.0,2.5,889.0,4254.0,21.0,1102.0,66.0,867833.0
AUSTIN ISD,Austin,2016,22.5,38.0,3321.0,7676.0,59.0,2.3,922.0,4386.0,21.0,1093.0,68.0,969782.0
AUSTIN ISD,Austin,2017,22.5,36.0,3350.0,7909.0,61.0,2.4,866.0,4352.0,20.0,1098.0,65.0,1146668.0
AUSTIN ISD,Austin,2018,21.943935865377163,35.786603929082105,3102.018180210894,7093.98257644382,55.54215683926546,2.29035118020385,881.9015506420506,4267.941287059669,20.612478322427044,1099.8947188431114,67.1318651517606,873771.5107007965
AUSTIN ISD,Austin,2019,21.954809966400642,35.80433762775856,3103.555354730325,7097.49792955405,55.56968020737214,2.291486141145477,882.3385682588206,4270.056223277241,20.622692632794948,1100.4397608246986,67.16513168553254,874204.4995564461
AUSTIN ISD,Austin,2020,21.965684067424117,35.822071326435015,3105.0925292497554,7101.013282664279,55.59720357547881,2.292621102087104,882.7755858755908,4272.171159494812,20.632906943162848,1100.9848028062859,67.19839821930448,874637.4884120957
AZLE ISD,Fort Worth,2011,22.3,21.0,73.0,129.0,47.0,1.8,55.0,342.0,16.0,1062.0,61.0,432477.0
AZLE ISD,Fort Worth,2012,21.7,23.0,82.0,132.0,40.0,1.6,46.0,346.0,13.0,1027.0,50.0,425292.0
AZLE ISD,Fort Worth,2013,21.4,28.0,94.0,164.0,34.0,1.7,69.0,388.0,18.0,1032.0,55.0,413243.0
AZLE ISD,Fort Worth,2014,22.0,29.0,118.0,211.0,36.0,1.8,64.0,385.0,17.0,1048.0,50.0,391884.0
AZLE ISD,Fort Worth,2015,21.3,24.0,131.0,228.0,34.0,1.7,55.0,403.0,14.0,1042.0,47.0,385407.0
AZLE ISD,Fort Worth,2016,20.5,25.0,122.0,221.0,38.0,1.8,54.0,453.0,12.0,1038.0,45.0,375480.0
AZLE ISD,Fort Worth,2017,20.8,21.0,108.0,194.0,32.0,1.8,45.0,416.0,11.0,1057.0,39.0,392810.0
AZLE ISD,Fort Worth,2018,21.470611973205042,24.47706481083632,104.22222953221522,183.10805236428183,37.356247930857165,1.7463453337747503,55.53661315657864,391.2356686413039,14.455721188726955,1045.787380799763,49.66386315129572,403151.66113033314
AZLE ISD,Fort Worth,2019,21.48125152324132,24.489194178928905,104.27387583029858,183.1987897539569,37.374759451140044,1.7472107179837566,55.564133777568024,391.4295416188268,14.462884578810566,1046.3056104235488,49.68847358893264,403351.4389604275
AZLE ISD,Fort Worth,2020,21.491891073277596,24.50132354702149,104.32552212838195,183.28952714363194,37.39327097142293,1.7480761021927629,55.59165439855741,391.6234145963498,14.470047968894177,1046.8238400473347,49.713084026569554,403551.2167905218
BANDERA ISD,San Antonio,2011,23.1,51.0,124.0,263.0,19.0,2.1,41.0,192.0,21.0,1084.0,71.0,533528.0
BANDERA ISD,San Antonio,2012,20.8,40.0,54.0,87.0,37.0,1.6,36.0,172.0,21.0,1038.0,57.0,578911.0
BANDERA ISD,San Antonio,2013,20.9,52.0,47.0,85.0,34.0,1.8,29.0,168.0,17.0,1091.0,63.0,599874.0
BANDERA ISD,San Antonio,2014,22.0,45.0,30.0,52.0,50.0,1.7,40.0,162.0,25.0,1078.0,56.0,624854.0
BANDERA ISD,San Antonio,2015,22.0,47.0,44.0,70.0,57.0,1.6,28.0,149.0,19.0,1097.0,57.0,659994.0
BANDERA ISD,San Antonio,2016,22.1,42.0,39.0,65.0,42.0,1.7,38.0,176.0,22.0,1083.0,55.0,664723.0
BANDERA ISD,San Antonio,2017,21.2,39.0,28.0,71.0,58.0,2.5,29.0,149.0,19.0,1065.0,55.0,670540.0
BANDERA ISD,San Antonio,2018,21.771562870244495,45.22984094895293,52.36669275254108,99.15139454943755,42.523457704959604,1.860914775969063,34.49457049877789,167.17842230940988,20.612122958152245,1078.7113122767967,59.256139948016084,620192.0177537034
BANDERA ISD,San Antonio,2019,21.782351553530045,45.25225415061247,52.39264255073362,99.20052804524997,42.5445297850909,1.8618369339353509,34.51166394302902,167.2612659279973,20.622337092422885,1079.2458570301549,59.28550374382779,620499.3477922335
BANDERA ISD,San Antonio,2020,21.7931402368156,45.27466735227201,52.418592348926154,99.24966154106237,42.5656018652222,1.8627590919016388,34.52875738728015,167.34410954658472,20.632551226693526,1079.780401783513,59.314867539639486,620806.6778307635
BARBERS HILL ISD,Houston,2011,22.1,18.0,86.0,142.0,61.0,1.7,63.0,282.0,22.0,1101.0,60.0,751007.0
BARBERS HILL ISD,Houston,2012,21.8,23.0,70.0,103.0,51.0,1.5,57.0,270.0,21.0,1094.0,55.0,697273.0
BARBERS HILL ISD,Houston,2013,21.3,22.0,91.0,158.0,49.0,1.7,52.0,289.0,18.0,1063.0,61.0,789780.0
BARBERS HILL ISD,Houston,2014,21.7,26.0,156.0,269.0,55.0,1.7,65.0,332.0,20.0,1081.0,54.0,905494.0
BARBERS HILL ISD,Houston,2015,22.8,20.0,169.0,307.0,54.0,1.8,88.0,319.0,28.0,1109.0,53.0,883464.0
BARBERS HILL ISD,Houston,2016,22.5,20.0,191.0,382.0,62.0,2.0,56.0,315.0,18.0,1088.0,52.0,976033.0
BARBERS HILL ISD,Houston,2017,20.6,92.0,218.0,478.0,64.0,2.2,92.0,344.0,27.0,1094.0,40.0,1082616.0
BARBERS HILL ISD,Houston,2018,21.871789810308027,31.649310896194184,140.47194418421182,263.3576922101614,56.68628765839949,1.8037579860108335,67.71416505244177,307.9174582825586,22.04502278698571,1092.1646929920332,53.67251431670741,871223.8043574212
BARBERS HILL ISD,Houston,2019,21.882628160065362,31.664994400107062,140.54155367092352,263.48819651750046,56.71437798925103,1.804651820493495,67.74772013918728,308.07004374255985,22.055946980636346,1092.7059044355378,53.699111201899036,871655.5307223159
BARBERS HILL ISD,Houston,2020,21.8934665098227,31.680677904019944,140.61116315763522,263.6187008248395,56.74246832010256,1.8055456549761564,67.78127522593279,308.2226292025611,22.066871174286984,1093.2471158790422,53.725708087090666,872087.2570872105
BASTROP ISD,Austin,2011,19.4,15.0,247.0,506.0,34.0,2.0,112.0,525.0,21.0,1025.0,56.0,308882.0
BASTROP ISD,Austin,2012,20.0,15.0,112.0,221.0,59.0,2.0,89.0,515.0,17.0,1023.0,53.0,316748.0
BASTROP ISD,Austin,2013,20.1,12.0,126.0,263.0,51.0,2.1,94.0,617.0,15.0,1018.0,42.0,318564.0
BASTROP ISD,Austin,2014,20.0,18.0,135.0,270.0,44.0,2.0,97.0,569.0,17.0,1013.0,50.0,306454.0
BASTROP ISD,Austin,2015,19.0,17.0,272.0,617.0,22.0,2.3,92.0,578.0,16.0,1008.0,46.0,313113.0
BASTROP ISD,Austin,2016,18.7,25.0,347.0,758.0,27.0,2.2,129.0,721.0,18.0,1007.0,49.0,312909.0
BASTROP ISD,Austin,2017,19.3,21.0,353.0,818.0,32.0,2.3,132.0,679.0,19.0,1010.0,46.0,318106.0
BASTROP ISD,Austin,2018,19.53842533828284,17.609365908978848,227.94642402811922,494.43295653215176,38.49782012721266,2.132903484612621,106.64965182049349,601.8229742827558,17.60609655765072,1016.8655617854854,48.95171314460402,314162.8721930448
BASTROP ISD,Austin,2019,19.54810741228595,17.618092056604706,228.05938063070997,494.67796790803493,38.51689734234012,2.133960423901329,106.70250100375439,602.1212017229356,17.614821085181767,1017.3694594870639,48.97597068332781,314318.55250632187
BASTROP ISD,Austin,2020,19.557789486289067,17.626818204230563,228.1723372333007,494.92297928391804,38.535974557467576,2.135017363190037,106.7553501870153,602.4194291631153,17.62354561271281,1017.8733571886424,49.0002282220516,314474.23281959887
BIRDVILLE ISD,Fort Worth,2011,22.0,30.0,909.0,2219.0,40.0,2.4,213.0,1446.0,15.0,1081.0,53.0,337577.0
BIRDVILLE ISD,Fort Worth,2012,21.8,31.0,944.0,2147.0,48.0,2.3,203.0,1353.0,15.0,1067.0,48.0,309498.0
BIRDVILLE ISD,Fort Worth,2013,21.4,34.0,940.0,2154.0,44.0,2.3,269.0,1471.0,18.0,1066.0,46.0,305372.0
BIRDVILLE ISD,Fort Worth,2014,21.4,35.0,971.0,2258.0,49.0,2.3,264.0,1480.0,18.0,1076.0,44.0,311982.0
BIRDVILLE ISD,Fort Worth,2015,21.5,35.0,1082.0,2730.0,45.0,2.5,262.0,1552.0,17.0,1060.0,45.0,317725.0
BIRDVILLE ISD,Fort Worth,2016,21.2,36.0,1054.0,2602.0,44.0,2.5,254.0,1518.0,17.0,1055.0,48.0,322629.0
BIRDVILLE ISD,Fort Worth,2017,21.4,36.0,1069.0,2583.0,44.0,2.4,253.0,1484.0,17.0,1073.0,52.0,338349.0
BIRDVILLE ISD,Fort Worth,2018,21.571101882831925,33.92641409623363,997.6075899328716,2389.631429839329,44.94654454908534,2.3904928328414345,245.9310546112829,1474.959394014102,16.74810505258264,1070.4025401677854,48.09500095092521,321086.4607980023
BIRDVILLE ISD,Fort Worth,2019,21.581791229651962,33.94322599618221,998.1019445364062,2390.8155881296357,44.968817366007585,2.3916774179915046,246.0529233202082,1475.690295596864,16.756404410884215,1070.9329675910599,48.11883395436968,321245.57202733733
BIRDVILLE ISD,Fort Worth,2020,21.592480576472,33.96003789613079,998.5962991399408,2391.9997464199428,44.991090182929824,2.3928620031415746,246.17479202913353,1476.4211971796262,16.764703769185793,1071.4633950143343,48.142666957814136,321404.6832566723
BOERNE ISD,San Antonio,2011,24.4,38.0,427.0,1183.0,61.0,2.8,181.0,506.0,36.0,1152.0,84.0,692549.0
BOERNE ISD,San Antonio,2012,24.4,49.0,445.0,1139.0,67.0,2.6,144.0,525.0,27.0,1151.0,73.0,689003.0
BOERNE ISD,San Antonio,2013,25.0,45.0,441.0,1203.0,68.0,2.7,175.0,569.0,31.0,1155.0,76.0,674863.0
BOERNE ISD,San Antonio,2014,24.3,46.0,453.0,1155.0,66.0,2.5,179.0,558.0,32.0,1155.0,74.0,687364.0
BOERNE ISD,San Antonio,2015,23.6,49.0,500.0,1323.0,57.0,2.6,155.0,557.0,28.0,1125.0,74.0,693152.0
BOERNE ISD,San Antonio,2016,23.9,53.0,557.0,1465.0,64.0,2.6,197.0,580.0,34.0,1132.0,78.0,683039.0
BOERNE ISD,San Antonio,2017,24.0,54.0,607.0,1579.0,62.0,2.6,206.0,654.0,31.0,1141.0,71.0,705406.0
BOERNE ISD,San Antonio,2018,24.27641192671536,47.813268153866744,491.0311964752371,1295.1334860918382,63.69662978016018,2.633739678939472,177.07652560101994,565.3012638148301,31.3475355540372,1146.69320877387,75.86238358210007,690711.0360692274
BOERNE ISD,San Antonio,2019,24.28844186324991,47.836961547401856,491.27452214246966,1295.7752767192374,63.72819401691943,2.635044802665408,177.16427412708586,565.5813932815371,31.363069516155157,1147.2614412856508,75.89997643818634,691053.3111118781
BOERNE ISD,San Antonio,2020,24.300471799784457,47.860654940936975,491.5178478097022,1296.4170673466367,63.759758253678676,2.6363499263913446,177.25202265315178,565.8615227482442,31.378603478273117,1147.8296737974317,75.93756929427262,691395.5861545289
BRAZOSPORT ISD,Houston,2011,22.1,17.0,240.0,508.0,58.0,2.1,129.0,874.0,15.0,1082.0,48.0,588257.0
BRAZOSPORT ISD,Houston,2012,22.2,21.0,211.0,434.0,66.0,2.1,121.0,785.0,15.0,1091.0,40.0,553129.0
BRAZOSPORT ISD,Houston,2013,21.7,24.0,191.0,356.0,65.0,1.9,126.0,759.0,17.0,1097.0,43.0,544943.0
BRAZOSPORT ISD,Houston,2014,22.0,19.0,186.0,382.0,69.0,2.1,130.0,736.0,18.0,1063.0,44.0,553287.0
BRAZOSPORT ISD,Houston,2015,22.5,17.0,301.0,603.0,40.0,2.0,119.0,793.0,15.0,1062.0,41.0,586183.0
BRAZOSPORT ISD,Houston,2016,19.6,57.0,308.0,616.0,43.0,2.0,126.0,802.0,16.0,1069.0,32.0,588141.0
BRAZOSPORT ISD,Houston,2017,19.9,58.0,302.0,693.0,43.0,2.3,91.0,807.0,11.0,1078.0,23.0,689681.0
